
37,124.6608,1146.944,54.31313,49.71583,4,101.8157,101.4047
38,151.1231,941.2009,44.51151,52.83831,5,97.69583,99.78405
39,132.918,875.9272,49.46117,51.69598,3,100.6699,103.9208
40,151.3611,1134.343,47.4459,56.11774,3,99.69915,95.70452
41,141.7337,1148.614,47.68956,50.82693,5,101.2978,98.26642
42,136.6842,1134.438,44.07028,57.97295,5,95.75398,100.1877
43,130.3402,1152.262,51.11081,46.32361,5,98.66879,98.68502
44,134.0898,1039.785,50.45697,49.81276,4,100.7235,98.64389
45,103.0057,1120.331,47.05693,52.49602,7,92.23512,97.2995
46,145.1727,999.6118,48.77667,54.47606,5,99.74162,98.13381
47,123.8209,1121.783,52.90184,48.16462,5,99.92587,102.4807
48,107.0139,1200.861,45.65275,51.20248,5,93.95207,96.28468
49,128.367,760.2928,52.28287,51.69567,4,98.45663,102.5767
50,194.9394,1172.351,45.86786,54.77725,6,103.9624,103.4379
51,141.4512,1180.895,45.65272,51.48389,5,101.966,96.91098
52,109.2366,1073.616,47.24984,48.70256,5,100.6464,99.34393
53,156.771,897.9451,46.5034,51.47772,4,98.84378,99.59912
54,124.7988,1023.099,50.91806,51.64457,5,97.99773,98.82562
55,113.057,1168.507,48.35292,51.23909,4,101.8668,97.78847
56,135.6309,870.6961,45.73753,56.33974,5,99.64274,100.7595
57,150.1835,1103.75,47.6946,51.97762,6,101.7502,102.5109
58,137.6384,969.0676,43.18391,53.34256,6,99.06305,101.2102
59,131.9723,1212.675,47.55619,51.0753,5,96.67474,97.36613
60,143.0471,978.7217,48.16135,53.30716,4,100.7561,99.7365
61,120.1131,778.1172,49.76611,54.51856,4,97.34743,100.5193
62,120.5505,1069.946,51.41212,46.34213,5,99.49593,97.51189
63,116.4282,1035.63,49.3289,50.18452,6,95.89457,97.7305
64,137.0094,1126.833,51.65694,51.19359,4,98.9845,101.162
65,116.9696,781.5,47.94942,57.70741,4,103.215,103.0233
66,139.1913,1076.207,45.97939,55.28103,3,98.2299,96.07716
67,143.5554,987.0162,48.59885,54.24381,3,97.85317,100.7756
68,151.7306,1001.372,46.44426,53.34524,5,98.38982,102.6513
69,151.1883,1093.251,45.75105,53.70165,6,98.85724,95.37899
70,123.3329,860.5344,49.10704,49.22345,4,99.38743,105.303
71,143.2352,1216.086,51.5319,48.31514,6,98.98477,99.3069
72,149.2732,1019.439,48.36118,55.84147,5,100.1981,97.95615
73,125.5846,1047.107,44.25866,57.91051,5,93.47603,102.7538
74,106.6191,1073.114,49.14418,51.85678,5,103.0483,100.0111
75,125.073,946.8056,49.63485,52.00658,7,94.12456,99.7964
76,153.1105,939.322,46.85624,55.29218,5,96.74266,99.60138
77,146.8259,1075.019,48.91947,53.34783,4,101.256,99.89926
78,160.0871,1017.839,42.56352,53.76379,6,96.68327,100.1979
79,141.4306,1019.432,50.12177,55.68447,4,100.0126,100.4664
80,112.6578,946.7643,54.43918,53.22057,5,98.37095,100.8935
81,148.8144,982.0565,42.83018,49.59684,5,99.76254,103.5661
82,123.3205,1225.892,48.00982,51.7644,4,100.786,99.73318
83,117.6057,1256.688,42.97549,52.21451,6,92.02976,96.01888
84,135.5184,1022.712,45.12997,54.11628,5,95.25571,99.35632
85,137.1814,1177.687,45.40493,55.21848,3,100.4401,98.11327
86,169.5658,878.0117,44.30882,50.51956,4,94.97974,97.06356
87,122.643,753.8817,53.30829,50.47095,5,96.6941,103.3976
88,114.208,1223.702,49.2486,49.12823,4,101.9045,100.2223
89,133.6127,1005.523,48.81593,52.21643,5,99.57599,98.0658
90,127.6682,1065.935,51.5536,50.08187,5,100.5021,99.58765
91,128.4882,1180.676,47.52829,48.8845,5,96.14426,99.23928
92,127.545,708.0922,51.33088,52.06837,5,96.41727,102.057
93,140.6756,978.8643,49.01999,48.24556,5,97.50537,99.77933
94,154.2977,1163.716,47.11402,52.4453,7,98.99813,95.74198
95,149.2786,1073.979,50.35773,56.0029,3,95.86884,99.51676
96,133.6408,1193.388,53.00805,49.77689,6,97.19238,100.8644
97,131.2043,1213.283,56.35694,48.38947,4,101.1047,100.1016
98,148.9824,1145.778,45.66463,51.39023,6,103.1042,97.32168
99,145.3187,831.2061,46.14753,57.52988,5,97.03457,100.7521
100,144.1546,979.2162,45.42825,53.7334,5,95.02095,100.3654
101,118.285,790.4618,51.15316,55.12902,4,98.84711,100.7478
102,148.4184,975.9748,45.17921,55.00226,6,102.2916,103.2117
103,123.6199,819.9136,47.81974,60.48888,4,101.9983,102.256
104,129.498,832.6254,53.59697,50.73198,5,98.76756,102.92
105,179.3701,1208.163,43.803,54.73977,6,104.0964,102.7241
106,121.8009,1064.292,45.80772,52.36561,6,92.81739,94.42756
107,138.4214,903.3793,48.62754,55.49027,5,100.3132,100.5641
108,147.8229,1064.698,44.312,60.45863,6,94.85493,101.4619
109,150.9065,1117.406,46.36044,54.34086,4,100.7892,98.05527
110,123.3241,851.2873,47.74928,50.09825,3,103.127,102.9357
111,118.8668,848.276,47.71319,48.70948,4,100.527,104.2925
112,128.4981,1006.247,51.35303,50.87439,8,94.42536,98.42432
113,124.6376,1004.925,44.90649,52.38265,6,100.8505,102.6714
114,116.6081,1035.972,53.5607,52.14559,4,98.81025,100.2911
115,138.9333,1069.011,49.22811,51.47052,4,99.93123,97.73289
116,141.7411,945.0898,50.15975,53.49039,5,99.0061,100.5975
117,117.8669,1135.695,46.40317,51.88706,5,100.1512,101.6243
118,130.371,978.2643,49.11791,50.78181,4,100.0624,102.8473
119,141.0909,1173.705,50.60099,52.90662,4,100.4306,100.2495
120,115.567,901.2875,50.06501,55.41581,4,97.76721,98.17456
121,145.1542,1078.811,49.58869,49.47169,5,102.8873,100.9996
122,137.517,1063.087,45.80277,55.34276,4,102.2192,99.58668
123,153.043,1058.134,46.88566,53.00795,6,100.0635,93.65247
124,135.4635,863.3782,45.14156,55.93826,6,101.5357,104.8536
125,145.5901,1211.751,52.15889,48.48434,7,97.87094,99.42767
126,121.7406,637.969,49.85418,50.52796,6,98.34061,100.0222
127,135.1761,1019.345,45.22675,54.05006,6,93.88912,101.5724
128,137.6704,1199.072,47.83065,55.53817,4,101.601,96.8514
129,138.7217,967.0146,48.20585,52.58928,5,100.3502,101.1699
130,116.095,1128.417,42.67225,56.87228,6,95.09331,103.5899
131,138.7511,923.6143,43.46122,53.64555,5,98.51315,100.5253
132,140.4385,1109.755,44.4352,50.61209,7,101.8092,95.66021
133,124.294,808.3582,52.99236,53.7365,5,98.83688,103.2573
134,138.1536,1173.574,48.24467,51.73803,6,99.99235,100.2264
135,130.6833,1052.297,50.18774,51.60606,6,100.0748,100.0721
136,152.3223,904.4581,44.43963,54.76676,6,97.24708,102.0832
137,152.6433,1161.035,48.21718,55.99365,5,103.3562,99.40965
138,109.8642,1050.264,51.50995,51.2416,6,94.93349,95.83047
139,149.1125,1041.293,44.972,60.65681,5,96.86259,98.31922
140,128.7233,726.964,47.71274,53.88578,5,99.10606,100.1437
141,145.943,1121.198,48.09986,54.7718,8,100.1801,96.16273
142,114.3792,1337.738,48.802,54.29698,5,100.4938,98.89975
143,141.6858,879.2501,42.23196,52.33982,6,100.4283,101.3822
144,150.2442,1050.515,51.59844,53.54984,4,96.80486,102.1783
145,130.4085,1213.809,55.30708,48.10019,7,98.22764,101.191
146,135.3523,1113.505,47.45852,53.87367,6,99.40841,100.5133
147,123.3759,1108.854,42.58105,54.68147,6,91.48862,95.66902
148,158.8327,824.9807,47.10854,50.67594,4,98.57293,100.393
149,125.9579,1133.123,44.79909,55.20274,4,99.52225,97.76086
150,114.8751,732.8768,49.52713,55.37904,5,96.22801,103.0289
151,104.9036,1332.793,45.22003,50.57068,7,91.08173,97.93441
152,119.9625,1139.362,43.02403,53.54806,6,96.17018,98.17277
153,132.2825,973.5372,46.04993,57.76682,6,94.29855,103.7664
154,121.3928,1318.704,49.58298,50.4599,6,96.31043,95.20821
155,145.2017,1031.209,47.9057,57.80556,6,95.19328,96.94914
156,124.8928,1118.979,56.77863,52.09623,5,103.1257,99.90275
157,131.8654,877.5347,51.15484,50.08506,8,92.46124,97.6718
158,149.3172,1192.468,44.50503,52.04948,6,96.85321,96.13453
159,122.2666,729.6801,55.15487,52.84492,6,98.98791,105.4312
160,111.7326,785.4664,47.20766,54.8994,4,104.1961,104.3756
161,135.368,948.2516,49.71825,55.56215,4,99.71266,98.60289
162,130.2008,1140.757,56.00434,46.8164,4,101.8126,100.678
163,141.9368,1035.744,47.19314,54.12728,6,98.75112,104.1895
164,132.832,1201.314,48.78767,53.08874,6,98.56226,98.21982
165,150.4341,999.2336,44.04706,55.44369,7,105.0173,103.2974
166,115.0379,1105.028,44.97527,53.90521,5,100.1478,103.2302
167,128.3123,1081.5,47.69326,55.13149,5,97.5098,98.38763
168,133.1826,961.3989,45.33997,63.25006,6,96.4506,103.8106
169,164.2172,1227.119,43.91447,53.63284,7,103.1807,104.4729
170,135.9215,952.5242,47.63387,51.63753,4,95.48449,99.85144
171,126.2031,1066.921,49.44312,48.35126,9,92.39615,97.42033
172,125.1421,774.2907,47.82803,58.02446,4,99.20667,101.282
173,126.6997,919.3739,48.5333,49.93094,4,99.26108,104.6585
174,119.8498,1075.489,54.69476,46.93417,6,99.49542,104.537
175,116.68,990.6383,46.88241,51.43453,6,99.71651,101.1372
176,130.4431,950.8393,48.51921,56.53238,6,100.4482,102.1653
177,130.6494,865.0239,48.2431,51.60082,3,104.0221,101.7649
178,139.4617,857.2379,41.29955,52.73298,6,100.9732,103.1618
179,110.5877,1217.41,44.38139,55.76929,6,94.58453,97.55283
180,160.0408,1262.859,48.72255,50.40971,7,97.17727,93.67294
181,130.5387,794.0511,49.04261,57.01011,5,96.93288,101.6216
182,128.0941,1100.234,55.21116,50.99279,6,102.1074,101.8429
183,135.4821,947.871,48.76425,53.95414,6,97.71783,99.95328
184,120.0801,1196.61,47.8204,49.61799,4,101.6673,99.1854
185,152.8047,1058.325,52.00684,54.52549,4,97.66576,101.9916
186,135.409,769.9766,51.12933,54.47228,6,94.57893,101.0743
187,171.6053,1029.996,41.34708,55.89928,7,99.26251,102.7701
188,124.4559,970.312,52.02904,54.59699,4,101.5336,99.54731
189,128.8646,1175.22,48.60297,52.71996,5,100.4409,98.36325
190,132.8125,1111.416,46.9577,56.11491,6,98.70094,98.30792
191,128.3917,1069.874,44.9411,56.66073,3,98.08823,96.26971
192,113.7063,840.2897,51.16363,56.09949,5,98.13132,104.5394
193,131.8407,1095.774,48.95074,51.37674,4,101.9688,99.25199
194,143.7242,1104.924,49.58183,54.50039,6,105.9079,97.52622
195,128.3256,980.5808,52.44191,52.30733,7,99.56068,101.6201
196,138.4406,1096.576,43.81776,56.25116,5,95.74425,96.62985
197,157.9011,822.4048,46.63255,56.16956,7,95.72002,104.1815
198,116.5276,787.7272,49.64932,49.73212,4,102.4705,102.4018
199,154.325,1068.049,45.47305,55.54159,6,96.61655,104.7827
200,124.1476,1001.042,55.60679,49.89212,5,97.79996,102.9816
201,144.5837,966.0544,47.77518,53.24036,5,103.1007,100.9543
202,123.3711,914.8224,52.19544,51.9893,9,90.14358,97.08541
203,122.8141,1183.604,52.09869,49.02938,5,100.9436,100.916
204,134.8891,1203.351,49.60254,52.42039,6,101.3666,100.966
205,149.9054,990.5698,48.61734,55.13412,5,101.6529,99.5842
206,145.266,963.1989,45.57702,49.45647,4,95.80401,99.10014
207,146.2816,923.1569,44.7407,53.78046,5,100.631,100.8392
208,108.608,1113.929,51.86481,45.62315,6,101.6541,97.30056
209,109.7564,1063.311,50.64055,48.69918,7,94.47832,99.53264
210,114.2907,732.1379,54.50331,51.8504,6,97.95847,103.0296
211,149.6008,1162.585,53.94941,51.77336,4,96.49328,100.9533
212,142.515,1141.933,55.52142,47.00566,8,98.51804,101.0462
213,124.8616,1106.967,49.10756,57.04202,5,100.6794,97.81019
214,111.2106,779.2018,51.92852,57.17498,4,98.4118,101.2117
215,142.7828,909.6691,45.17256,54.92909,6,93.96246,105.2247
216,150.4019,1164.011,50.19407,56.89017,9,102.6607,93.56223
217,128.4586,873.0025,45.05224,65.80364,6,95.0931,101.0781
218,140.6568,1045.354,53.4934,45.37632,5,101.8197,101.3127
219,137.4098,1004.416,50.21822,55.75294,7,95.69292,101.8552
220,133.4569,1149.91,53.50901,47.27979,6,99.9163,97.17612
221,121.759,1104.486,43.98145,56.99918,4,97.83018,95.75608
222,130.4051,1041.446,51.119,54.65248,5,99.91723,102.9225
223,148.5564,1112.549,44.27802,50.47678,7,100.5172,96.19582
224,124.5188,1046.777,50.97629,51.77938,8,93.4315,99.18571
225,137.8865,1018.246,43.57129,54.4771,7,98.15785,94.57495
226,116.0883,1254.021,44.56986,55.05157,6,93.85571,96.50719
227,156.6869,1005.888,45.90878,59.13014,6,92.88074,99.34633
228,150.9506,1076.382,49.92638,50.50513,5,101.7385,100.0162
229,124.8313,976.0812,49.99862,54.94849,7,102.0491,103.8253
230,117.1934,1148.358,43.44049,56.00589,5,95.66766,103.9239
231,148.0025,1089.567,46.93705,54.3726,6,100.7566,100.5966
232,136.1324,974.1413,47.59537,50.21015,5,101.3462,97.73189
233,128.1672,1153.586,47.5828,51.5568,5,102.0318,101.4904
234,116.265,1386.462,49.14741,52.83045,6,94.51677,92.57298
235,134.5915,769.0182,47.34814,50.1703,3,101.6161,102.7266
236,148.4311,953.6531,45.0663,52.15367,6,97.63307,99.51107
237,124.324,863.2425,50.56789,50.26518,4,104.1887,100.5796
238,128.0579,892.0734,51.01413,55.40846,5,102.7183,97.81293
239,140.1871,1118.495,49.60036,51.99504,6,99.04842,99.43839
240,138.8348,1083.846,50.2218,52.66021,6,99.72993,95.6324
241,133.9181,941.7399,50.73077,53.27927,6,100.798,100.0038
242,138.6196,981.5056,50.70049,48.40381,10,94.51112,95.16898
243,162.6261,1093.958,48.17424,52.37391,5,99.18115,98.92538
244,119.2972,1232.426,49.57188,52.68839,4,99.76789,101.4054
245,138.5237,990.7265,47.1557,51.65767,4,100.8749,99.10699
246,158.1663,791.668,45.93741,50.21772,4,100.0046,102.7928
247,116.1443,1099.717,42.9737,54.57273,7,95.63715,98.8376
248,140.5601,983.2475,47.5573,54.8332,4,98.72059,100.3353
249,115.9176,1018.498,53.69346,47.2359,7,103.4895,97.19101
250,132.5035,906.3104,46.62105,57.43961,6,101.0208,102.0935
251,126.2862,1075.791,51.42693,52.66313,7,97.01062,103.8914
252,144.1275,1163.79,53.80891,53.13037,4,100.2883,104.4669
253,150.0383,855.9308,41.08309,50.24665,6,101.9784,103.5354
254,103.6834,1097.312,44.26641,53.69868,7,93.70451,96.27972
255,123.99,1028.753,44.7314,49.95582,7,101.9903,99.77595
256,135.0877,1206.543,51.11745,47.36808,5,99.47667,100.7709
257,145.6249,1139.717,48.62309,57.46464,4,102.545,95.57813
258,125.3165,1076.336,42.83641,55.40481,4,99.44588,95.54384
259,126.0754,1029.3,44.51046,53.2601,8,99.48241,96.43653
260,149.8682,987.5975,46.90501,55.51513,5,98.39787,102.2744
261,140.9992,1054.281,48.92134,54.90427,5,97.4487,100.6309
262,142.5766,1176.63,47.03759,53.49754,6,98.63711,100.6679
263,106.8625,1474.582,49.6789,50.36406,7,92.88343,94.7288
264,140.7452,1083.614,51.95409,51.63194,4,99.76939,102.6819
265,136.0262,937.6712,45.71553,53.70011,7,103.702,102.2185
266,151.6188,1056.457,45.65289,51.43713,8,97.91386,97.36676
267,157.0004,851.9176,46.97643,53.6432,6,96.34135,107.2773
268,143.9693,1151.785,45.53228,54.85194,6,93.94665,103.3813
269,135.6882,1149.563,51.01759,57.27464,6,102.6043,99.04602
270,146.3922,960.5125,48.6713,49.26584,4,94.99592,100.8126
271,144.9466,926.2254,47.22429,59.32468,7,96.32488,103.467
272,161.1938,1082.692,44.78635,63.05699,6,96.69924,95.81789
273,133.2475,1178.226,47.9142,52.97476,4,102.7886,100.7047
274,154.4324,1214.859,55.92642,52.82963,5,94.62681,101.7402
275,147.5776,1029.976,51.34246,50.57218,6,100.9008,98.26983
276,146.334,773.67,48.07313,51.49715,4,100.9354,100.446
277,139.3105,1021.264,47.94712,55.38784,8,96.03909,102.2334
278,127.8175,1091.318,49.59646,54.2419,6,98.66319,98.64582
279,137.1499,1020.12,44.64468,56.06919,5,99.70194,100.9099
280,139.4958,997.3718,48.30988,52.84831,5,97.96705,100.5249
281,127.2213,1174.792,48.58948,49.17947,4,100.0499,96.87025
282,120.0975,1092.161,51.89059,46.82173,5,101.5008,100.5727
283,137.8571,965.1991,49.84727,51.76671,4,95.49091,101.9977
284,123.8638,1077.503,44.10519,57.86092,5,97.52933,98.01814
285,123.6184,1100.618,56.72051,48.93708,4,102.6941,102.306
286,124.9889,1228.032,41.51038,52.02263,6,96.92274,97.85202
287,124.3683,1243.251,46.75503,56.75717,5,101.0382,99.46942
288,138.4246,833.6498,43.05127,56.21188,7,98.82074,103.363
289,124.7998,769.2792,51.99625,56.65317,7,95.18852,98.59451
290,119.9109,1148.548,57.11649,47.62492,7,100.2428,100.7072
291,136.5581,948.1927,45.52157,51.30492,6,97.90617,100.2238
292,116.3275,1098.679,53.43488,50.55575,7,97.3765,105.892
293,152.3513,1227.598,55.59385,47.94363,8,98.37357,101.9897
294,128.3453,1312.49,47.40456,51.64468,4,99.25384,100.9424
295,141.1768,1148.55,47.20857,51.4867,6,100.2107,100.0686
296,146.3689,1173.628,45.93209,53.46052,6,100.6724,99.8215
297,127.3474,1008.084,45.41734,52.87645,4,101.7963,98.53844
298,116.7476,1170.698,52.94953,50.30655,5,102.8898,101.5117
299,123.5374,1001.137,46.82032,55.33281,4,99.10208,97.25799
300,137.0429,1151.855,49.10838,53.37923,6,102.1975,95.85641
301,136.6272,1054.485,48.79701,52.43348,7,106.5918,96.90606
302,118.3733,1156.366,48.23893,52.10816,5,103.9659,104.0305
303,115.7999,1204.519,49.2217,59.74228,5,98.48891,97.06201
304,154.2925,1136.193,48.23858,56.59491,9,99.68755,94.58554
305,107.5128,1157.494,46.24525,54.3138,7,94.51736,96.4369
306,110.087,1273.676,50.44083,51.72972,6,95.02632,95.9256
307,118.3658,676.4036,56.12347,52.14193,7,98.2016,100.8413
308,122.598,880.71,52.79985,54.29604,7,101.9529,99.72678
309,126.0704,984.1736,49.61614,55.48184,7,102.0476,99.90922
310,148.6356,1063.925,51.47553,55.24172,10,103.641,91.01477
311,145.3148,953.0613,48.16272,53.74391,5,102.768,102.5052
312,116.9899,882.1355,44.01885,66.75064,6,93.261,103.0452
313,151.4428,935.0203,42.94565,53.17475,6,98.30422,99.9597
314,140.1588,942.0182,46.12841,58.56479,7,103.7686,99.20712
315,108.2322,1014.35,49.33896,44.91382,6,101.74,97.74347
316,130.8766,1109.205,48.39568,52.35927,7,96.52464,101.6365
317,158.8915,914.6202,44.19123,49.22691,5,95.05186,97.79424
318,116.6493,949.6414,50.2266,56.74381,8,99.57563,104.941
319,138.82,1114.958,45.72408,57.80798,7,97.52361,99.23438
320,157.6221,1019.557,45.3345,60.89203,7,95.54527,93.93597
321,125.136,824.2705,48.17309,50.86978,4,102.2367,102.8287
322,119.9028,1090.737,58.37134,51.37742,5,99.44285,101.8064
323,122.2389,1300.385,46.17273,49.8214,4,101.3321,103.2851
324,140.9382,1039.429,46.20008,56.8633,5,100.435,99.67934
325,118.5922,1172.2,43.74802,55.22633,5,97.45796,94.3562
326,134.4572,1132.505,49.72351,54.02301,6,98.55565,104.3432
327,142.5049,1190.632,56.13028,47.34247,9,98.07951,100.5024
328,121.8327,945.6546,49.04184,53.90348,6,101.5445,96.61086
329,129.9528,1074.273,52.61069,48.49155,6,102.4457,100.9125
330,141.4532,886.8034,46.62394,56.09339,4,96.08696,101.0766
331,134.6971,1131.636,48.22105,54.76358,6,97.93346,96.22706
332,118.8372,913.651,50.52747,53.22261,8,97.22111,101.8885
333,152.0518,1111.677,54.01207,51.79415,4,99.01955,102.5012
334,135.0277,1135.714,48.77153,50.78371,5,99.70238,94.83813
335,141.5541,1319.977,48.31509,50.16214,6,102.267,102.283
336,112.5195,1265.898,49.78449,48.73533,5,101.7632,100.2613
337,109.1195,1264.418,50.27983,50.427,5,101.9254,100.9323
338,130.7924,1171.886,45.28942,52.28864,7,99.76839,102.1266
339,141.833,1220.461,42.78069,50.76434,8,100.1416,93.59985
340,139.9045,999.9689,45.95929,51.99383,6,99.39769,98.95906
341,130.2419,1183.038,46.59992,52.47158,5,101.5051,103.115
342,163.1883,1155.281,47.23467,54.1195,5,97.49078,98.79429
343,133.6539,993.4414,55.48946,44.36801,5,102.9929,99.5677
344,140.1539,1184.816,49.10711,55.05655,6,101.337,96.44402
345,125.1973,1129.792,49.10486,56.2353,6,98.61651,98.90639
346,120.4958,1055.809,43.04939,57.29283,5,99.46544,95.53497
347,150.207,1172.152,49.75457,51.26642,4,99.29926,104.8682
348,135.6113,1237.496,46.62122,58.23827,5,100.1848,95.93575
349,161.6006,1070.549,48.47969,52.20842,7,98.50559,98.73076
350,133.183,753.6931,48.7326,53.3931,4,101.3573,97.85598
351,109.7343,1010.425,51.57934,47.66888,7,105.8246,99.05585
352,142.5968,1032.75,46.37364,51.91243,8,108.5099,95.01636
353,106.8375,1354.275,44.51394,54.45984,6,93.79426,96.01456
354,131.0845,1015.057,43.1477,55.11115,5,99.07427,93.73717
355,135.3338,1253.739,47.88533,52.55688,6,102.3806,103.2703
356,137.0172,1036.37,48.19715,49.03947,10,92.39379,97.18258
357,161.5634,1098.755,44.23721,56.57871,6,91.57985,96.73664
358,158.4135,1066.453,47.28698,56.97114,7,96.52665,104.2083
359,138.7526,1042.376,46.85727,50.76805,4,98.93689,99.54446
360,106.7817,1029.862,52.15133,54.18361,9,101.651,105.5107
361,116.9954,1059.498,57.07019,48.2704,5,102.3211,100.4333
362,116.3055,1360.363,49.12273,49.52617,4,98.24047,100.4577
363,130.7204,1168.122,46.03599,59.38607,5,102.3269,99.55032
364,122.7849,1398.012,48.79432,52.4801,6,96.60464,97.30727
365,133.2624,1058.988,48.90902,53.20283,8,102.6883,103.6321
366,117.1952,1043.858,46.98014,56.39696,4,100.6113,96.91829
367,151.872,1132.517,47.94646,55.56032,6,96.78005,102.4153
368,138.9968,1215.192,52.82761,48.90958,6,98.46527,102.1149
369,125.261,970.0371,44.88964,54.19598,3,98.60918,94.37582
370,119.6452,1368.549,46.53223,50.10271,4,100.9662,103.5467
371,125.2642,1014.865,41.27418,56.12717,4,98.66089,94.69106
372,121.0936,1018.871,59.13614,53.21019,6,100.1082,100.364
373,111.4939,1023.511,54.03576,50.22589,7,95.2026,108.1054
374,123.3417,1247.466,55.68446,48.02381,5,102.4808,102.569
375,133.597,871.6631,49.84234,54.06232,5,103.665,101.1899
376,134.2786,1027.486,51.54677,47.12878,6,101.5179,100.4031
377,134.8092,966.2306,49.54949,53.73237,4,98.04924,101.2272
378,155.804,1020.424,47.40609,49.0331,8,100.1941,98.6311
379,163.18,965.353,53.43718,57.01973,11,106.3471,91.99502
380,147.0422,986.0029,43.17522,57.1031,5,100.5476,100.8131
381,147.4468,1211.608,43.41619,55.29582,7,93.63401,103.6891
382,116.8431,874.2001,52.23965,53.94817,5,100.0836,98.64673
383,150.6661,985.4019,43.92687,65.41918,6,96.57208,98.83706
384,141.5846,1124.294,48.90505,52.93738,6,98.5528,93.12823
385,129.8862,1193.758,47.24715,49.49542,4,100.3456,97.64713
386,110.5683,1026.876,44.26894,58.49676,6,101.9842,95.77699
387,152.7111,836.9612,48.18816,56.42328,5,96.48359,101.7948
388,156.5709,1124.701,47.49055,51.16445,7,99.73975,97.41103
389,119.4443,1059.909,50.53657,54.82234,6,96.02338,100.0645
390,139.1399,1206.871,51.085,51.77642,7,104.6656,98.51167
391,138.8656,1151.414,46.8448,55.17016,7,98.8753,96.87017
392,136.4306,1333.781,45.60622,60.94313,6,99.62732,93.94556
393,118.5914,1046.583,45.01277,52.10631,4,99.49419,97.30036
394,126.9341,1120.477,49.58367,54.61032,6,102.0268,95.36031
395,129.2458,1107.961,57.74838,48.54889,9,100.6443,100.0568
396,114.11,1177.036,55.70919,51.7085,6,101.4455,100.5236
397,151.3345,1066.287,50.33662,51.44372,5,97.46951,103.5834
398,123.3919,1277.409,46.21884,53.40568,6,100.3524,100.9452
399,146.1157,1207.442,45.47313,50.06105,7,99.7642,99.26299
400,111.684,1043.759,52.40841,47.27069,8,104.6264,101.1876
401,134.4662,1033.441,56.68774,45.71333,6,104.1297,98.36499
402,132.6627,908.6578,42.64824,53.44331,3,95.98176,93.9128
403,135.2171,1157.625,52.05571,53.83577,4,100.5027,102.1484
404,117.8598,663.4141,58.62357,53.30008,7,96.43031,98.35402
405,130.7481,1091.432,56.66967,49.84533,5,103.1111,102.8137
406,127.871,1037.227,49.06973,52.70065,7,99.63981,105.2894
407,137.7157,923.9753,46.5239,55.60089,5,100.2953,100.657
408,140.649,1287.571,53.17358,55.41984,6,96.46439,101.2488
409,144.7517,1065.393,46.85907,51.01421,8,105.3273,99.1055
410,132.055,1002.519,46.84233,55.11258,9,100.3048,104.718
411,147.4611,1400.202,49.5624,51.0572,7,100.0486,103.5852
412,125.6127,1014.619,48.919,52.30729,7,102.1107,94.41496
413,156.4087,1123.638,45.78672,59.30916,6,94.52303,94.0433
414,131.4325,1101.461,47.48692,50.69469,8,106.1754,93.88483
415,111.9549,1462.239,46.81699,54.39985,7,97.33161,97.62465
